,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PODNL1,9.438578239276897,0.39202211120714103,0.7223041602285726,0.5427382712057008,0.5873100198562642,0.8215718110991249
PODXL,2624.631379328715,0.6686209709826231,0.2504691705142137,2.66947412972999,0.007597012526319866,0.0481878020658321
PODXL2,970.9084436178142,-0.0700290356401101,0.14578546762650335,-0.4803567651854143,0.6309737315009647,0.8453825390186397
POF1B,2.540857754615574,3.8374282534488002,1.742455572031588,2.202310529487195,0.02764338092368867,
POFUT1,9979.943724350753,0.32351295823703835,0.1680896509779573,1.9246453089456574,0.0542737469319589,0.20791887240696774
POFUT2,2838.8364560332575,0.4535737897658175,0.10040921897618735,4.517252443457261,6.26472023388551e-06,0.00011553188231323861
POGK,8229.02732044034,-0.2451933341338921,0.08202268708118395,-2.9893355467762968,0.002795849073625616,0.0217859647884982
POGLUT1,1218.7451673417518,0.24390298622249493,0.11424527742204059,2.1349065075265887,0.03276864767169929,0.1453246839628668
POGZ,13315.611989362471,-0.12816614618719605,0.12112325789153004,-1.0581464569089873,0.28998867730801875,0.5852963605536896
POLA1,7138.23924583288,-0.16813335914733707,0.11533265199870885,-1.4578123040925073,0.14489228588438677,0.39321701293900135
POLA2,5337.727553647508,-0.38475237387719374,0.2196442876612572,-1.7517067162273383,0.07982425143469687,0.27029235223135967
POLB,1476.1904749092773,-0.1434144791384927,0.25386130832699866,-0.5649324037744285,0.5721197423807952,0.8104095948130258
POLD1,5940.084551596351,-0.16829861929081658,0.11271416963903662,-1.4931451815666772,0.1353991878606379,0.37822519279387445
POLD2,6371.377451445588,-0.2493987162403477,0.13999317077325688,-1.7815063039345826,0.07482977597363225,0.25893937804466804
POLD3,3430.8555123606816,-0.2033965939803982,0.11047034004471028,-1.8411873621288593,0.06559410670561593,0.23710305322245961
POLD4,113.3156250882206,1.0581214598899678,0.6709159858014694,1.5771295993580279,0.11476570774622918,0.3414682702691435
POLDIP2,5438.610442020568,-0.07648652475784211,0.14271631627975656,-0.535933989551069,0.5920041725091958,0.8241157977094916
POLDIP3,7317.489990793565,-0.1671489297844905,0.1157901534378746,-1.4435504645407664,0.14886546745025095,0.40012867951506725
POLE,20116.12410477224,-0.5231282159666819,0.10443901301520647,-5.008934888062507,5.473208419652121e-07,1.2529872654507046e-05
POLE2,1898.288834157731,-0.140393493672957,0.10153832471620067,-1.3826650583940243,0.16676759052693704,0.42686331368473074
POLE3,8310.408832687406,-0.008817876006795134,0.23733325788611195,-0.03715398374983134,0.9703622289051395,0.9904309801893738
POLE4,1389.4577809683053,-0.08923719435611803,0.12326166191721191,-0.723965529655553,0.46908689760949207,0.7428290870673541
POLG,4308.753677384572,-0.10524113943870933,0.09326491210735757,-1.1284108574247718,0.25914644454597724,0.5516726635260562
POLG2,2341.0242319893987,-0.26446809805894106,0.10750162515452226,-2.460131162471228,0.013888624762169175,0.07703139498416137
POLH,855.3589513251009,0.05336469412802749,0.15008497052240558,0.35556321157461196,0.7221676983360472,0.8895580614069086
POLI,2212.629436347004,-0.2474273510701915,0.2135360301658503,-1.1587147652694412,0.2465724702565238,0.5369257673326026
POLK,2351.024995343877,0.36499020885510763,0.12364981576955258,2.9518055209669183,0.0031592183804187266,0.024056733830110696
POLL,1183.6169344651805,-0.03263261577538882,0.2772083158107627,-0.11771874764992835,0.9062905115911264,0.9683098382271762
POLM,868.6179212698154,-0.13441266340039337,0.1396276176571519,-0.9626509830629384,0.33572270302626217,0.6296223235568799
POLN,290.8721089451447,-0.5349504698761918,0.20543181147885453,-2.6040293663635206,0.009213486204281723,0.056238125875169805
POLQ,6758.822383323427,-0.21161151149855126,0.1241917018927978,-1.7039102313068726,0.08839785928392799,0.2896233201773308
POLR1A,26515.01359939539,-0.13251143758159867,0.14653506833803775,-0.9042984664661406,0.3658371597362758,0.6590479334755146
POLR1B,3538.9310536973157,-0.23955566829746144,0.15159141114301128,-1.580272038443291,0.11404458044792525,0.3400847295674992
POLR1C,1096.7042224340726,-0.3845701908902597,0.12789359131318664,-3.006954351203742,0.0026387938556844226,0.020765253743052804
POLR1D,4000.6453543817224,0.028755485112130545,0.10848372893755354,0.2650672630241449,0.790957645870869,0.9201376830557211
POLR1E,3530.8301529581718,-0.1860934836982011,0.15516465654861705,-1.1993290729831458,0.2304000146869875,0.5169400802659379
POLR2A,25907.865024652358,-0.16815305683293008,0.14750551210208088,-1.1399781230992923,0.254295415496929,0.5465693449689748
POLR2B,16006.966836249252,-0.07963412512916881,0.15173307680331055,-0.5248303587252594,0.5997011251245221,0.8292443358902067
POLR2C,2296.3492743800693,-0.06801762025470423,0.17067265681452415,-0.39852675597955517,0.690241939738153,0.8742370290201225
POLR2D,7549.431207346879,-0.64674623100887,0.1369482942959245,-4.722557767761235,2.3289690654284254e-06,4.699703837501312e-05
POLR2E,7821.729921913521,-0.1583161982106042,0.13105309795439524,-1.2080309483847238,0.22703535829592833,0.5130319073269803
POLR2F,1918.6346465247861,-0.36203431198858566,0.152348770085758,-2.3763520492144075,0.017484771748749024,0.09161909995260045
POLR2G,2883.282041799322,0.01855998841769063,0.105457673238434,0.1759946701623837,0.860298129687037,0.9501805649715008
POLR2H,2751.647212215444,0.05106858222813597,0.21025812833721846,0.24288517467553314,0.808094350630284,0.9273343616906757
POLR2I,2042.235160158826,-0.1635667756248277,0.1674827686659553,-0.976618531731237,0.32875804110417606,0.6244636414798429
POLR2J,1709.3721748180187,-0.0650991666059543,0.21282694161092897,-0.3058784104738146,0.7596972245688025,0.9063870678667604
POLR2J2,1054.2639788854854,-0.07192754548992994,0.21811202839578966,-0.3297734013981523,0.7415711867291834,0.8977190503379336
POLR2J3,890.162648173403,-0.12812439173892556,0.16079793720136393,-0.7968037026400285,0.4255650443820116,0.7106669330678714
POLR2J4,223.13353261582768,0.02324583052836939,0.19103127758780955,0.12168599206318031,0.9031477075016869,0.9671565487595737
POLR2K,1477.9570509576733,-0.10185245044238139,0.11519647117104996,-0.8841629383867615,0.3766082617553379,0.6698434318075607
POLR2L,2484.780144919487,-0.06864803922407348,0.16311862079190415,-0.4208473495594967,0.6738665535768019,0.8670886663485436
POLR2M,2355.9792664711513,0.24744267192912783,0.19754260258840706,1.2526040898868323,0.21034982569966992,0.4907056727374394
POLR3A,8528.672359358223,-0.17415205617726912,0.10214599411711017,-1.7049328040961071,0.08820695742884412,0.28928338071962595
POLR3B,2346.2492094760582,-0.21174349902943349,0.16434794274183503,-1.2883854552536107,0.19761181922746435,0.4735693181991827
POLR3C,2069.4520494511107,-0.14113944824646338,0.11281674295138866,-1.2510505493610875,0.21091603551078586,0.49155840666874306
POLR3D,5343.201673957956,-0.1758855972708199,0.10220082704371344,-1.7209801755869347,0.08525442131969578,0.2828606212601001
POLR3E,2627.7922788180244,-0.41999784002012464,0.17328322440972596,-2.423765147785138,0.015360535499059537,0.08331691951793609
POLR3F,1485.2700988123945,-0.056547589146097706,0.14982810748333564,-0.37741642803829123,0.7058641602469601,0.881293321158862
POLR3G,565.119205788486,-0.09540731463583513,0.20391576015236354,-0.4678761198474697,0.6398731815880483,0.8500279754275375
POLR3GL,1196.5333082119612,0.5805439250948394,0.1492163149942574,3.8906196357763005,9.998856395482065e-05,0.00131190528872738
POLR3H,5105.692394107955,-0.31001517364396547,0.1499580854334037,-2.067345503565015,0.03870160940384556,0.16365604129435074
POLR3K,1460.1411295604291,-0.5674829429064694,0.12009154944487807,-4.725419444828994,2.296408557434267e-06,4.6386987057219365e-05
POLRMT,3256.145393646176,-0.22662308426892927,0.14450884660109234,-1.5682298322849961,0.11682750461747647,0.3449745603359939
POM121,10051.219976881306,-0.18976696177002303,0.18850625821608508,-1.006687860476721,0.3140847976324717,0.6095881579141624
POM121C,10614.298611898674,-0.29915083772700074,0.22119154649994585,-1.3524514949176594,0.17623092563522774,0.4414571669232796
POMGNT1,5119.817448744944,0.21586911318366858,0.11807103498198727,1.8282986442576812,0.06750474319457833,0.2418151025551109
POMGNT2,578.5230272869592,0.5679154478671793,0.14531922118994683,3.9080545795442756,9.304229032984596e-05,0.0012374431904205515
POMK,2736.1159244143396,-0.1569989234218148,0.13423970310686045,-1.1695416466828523,0.24218547209278168,0.5316606725200219
POMP,4797.44711674254,-0.015572131659852243,0.2405895065582619,-0.06472489961269881,0.9483930373627013,0.9833128733248063
POMT1,2069.8281216856935,0.022329516804834502,0.17628615733520017,0.12666630858812092,0.8992045128506805,0.965724203314932
POMT2,3952.8006125156317,0.17234910264983677,0.19952675632493305,0.8637894276653455,0.3877035766932502,0.6783347684108321
POMZP3,648.7131688989184,-0.275103270413999,0.13867244711835297,-1.983835117434729,0.04727422387616032,0.188727343544094
PON1,16.817372095944226,-0.3918461801092462,0.7410248227762258,-0.5287895466729535,0.5969514500420241,0.8272670491571802
PON2,7991.06404670591,0.8563706939810086,0.13151929166249443,6.5113694208347175,7.446874808872117e-11,3.1692180676988454e-09
PON3,43.84477048366703,0.28640714384291316,0.7413730927645844,0.3863198524981522,0.6992597994261156,0.8783722535303784
POP1,1957.9119423365262,-0.2847636230084443,0.10243972657890249,-2.7798163126598148,0.005438965442474442,0.036959356778493165
POP4,1661.132291321161,-0.01977783907506183,0.1550476198288284,-0.12755977226155707,0.8984973680680595,0.965724203314932
POP5,1133.489029307344,-0.17327441320130574,0.23992406937011035,-0.7222052112412704,0.470168319855414,0.7434008950351433
POP7,1490.7410859224965,-0.20978793409819335,0.18041279379406533,-1.1628218248072733,0.24490180031986003,0.5350834757417032
POPDC2,22.876490991469776,-0.26148115240851044,0.5212859863456113,-0.5016078683441705,0.6159433835163857,0.8365194449991917
POPDC3,2237.396158067338,0.19017061882030473,0.32371556338132346,0.5874620819397912,0.5568934094597858,0.802009555264402
POR,4098.358054861193,-0.5183245211724199,0.11238362211948379,-4.612100156563282,3.986208277100122e-06,7.685702832042897e-05
PORCN,212.3305253398867,0.2503629751955075,0.26166235350750505,0.9568169506979786,0.33865965503229256,0.6325097851911263
POSTN,3.400244330747206,4.285812323093505,1.726978469568885,2.4816825447530886,0.013076371377088121,
POT1,2198.43407539399,0.01768700135944822,0.16157636931360525,0.10946527288974624,0.9128334644299737,0.9704453822197815
POTEF,2102.6344159814257,0.12432801932094278,0.24198955853671608,0.5137743135395613,0.6074097886036132,0.8328363458363047
POTEG,1.5702325242165402,-0.19065895011599854,1.5855783411541997,-0.12024568270604089,0.9042885307131643,
POTEI,71.3073623726151,-0.09096645482674914,0.6108767414615318,-0.148911308374764,0.8816236179148752,0.9597541353563358
POTEJ,13.194930509640336,-0.0484982504605839,0.7032755616482321,-0.06896052288084766,0.9450210428353107,0.9822609067733242
POTEM,5.235438261332987,0.07065755679863837,0.9597395510138423,0.07362159527967528,0.9413114872195132,0.9802751589511087
POU2AF1,4.634922927548794,-0.2123985409455635,1.6492276030286508,-0.12878667599033247,0.8975264487444574,0.965489294066614
POU2F1,8844.77004538981,-0.18964007619916623,0.1852655644659907,-1.0236121145652977,0.30601852086035647,0.6013191475903433
POU2F2,98.84274975100891,-0.354657234943706,0.41052829216629244,-0.8639044901685977,0.3876403600031432,0.6783347684108321
POU2F3,12.85947616620817,0.4723171067767491,0.6422104661192714,0.7354553245306817,0.46206223869315755,0.737441610896896
POU3F1,25.59055823924892,-1.0130969134114847,0.4337867041535853,-2.3354724884624183,0.019518751479100146,0.09955666292246605
POU3F2,1.7334123232832448,-0.37602302696595813,1.5471561145381314,-0.24304142512354762,0.8079733067387522,
POU3F3,1161.369972938662,-0.2704839528797805,0.10703262932276242,-2.527116773559978,0.01150032575235557,0.06683746367366965
POU4F1,10892.09237408076,-0.0004921235908788465,0.17865260933677587,-0.002754639815817917,0.9978021181999891,0.9989054932490166
POU4F2,18.851213086625332,0.5614659363388846,0.9485782796665252,0.5919025855581147,0.5539158223386411,0.8002568862265135
POU4F3,2.1882511090757895,1.838639992712484,1.5607266432933269,1.1780666400573039,0.23877004020154208,
POU5F1,2.466099105779585,0.4965493641303924,2.3049597683921053,0.21542647769369766,0.8294348283762992,
POU5F1B,2.382282355956742,-0.2622501395930146,1.5839948468837712,-0.16556249542663928,0.8685012641914972,
POU5F2,496.15864853160787,-0.06543809110666765,0.14549494041425043,-0.44976197055618267,0.6528820818312933,0.8565979834259541
POU6F1,124.8219956706314,0.031838344082252126,0.2208092423515209,0.14418936337622384,0.8853509399713537,0.9609076320012115
POU6F2,2.8221577653731225,-0.5680034445905597,1.3366251501455608,-0.42495343180449896,0.6708706225335552,
PPA1,3587.3074229121175,-0.29648171708902754,0.17005150162734403,-1.7434819113726292,0.0812494712593578,0.2730676764222628
PPA2,2105.2315173630736,-0.10699257680478347,0.15588541929077546,-0.6863539726265776,0.49248992166880096,0.7581482276918773
PPAN,180.2398630811083,-0.42967385994964524,0.22320527159925663,-1.925016630974034,0.054227277662672164,0.20784719976957589
PPAP2A,1739.7217551894053,-0.15531562959570488,0.11630901216803377,-1.3353705504034161,0.18175509842207144,0.44957976841435626
PPAP2B,286.5638127837124,1.3219186426456808,0.5312701857775263,2.488222900577457,0.012838324003071175,0.07266294378208826
PPAP2C,10.547732974548163,0.40935650451790645,0.7870015056397538,0.520147041123054,0.602961093551388,0.8307404084606786
PPAPDC1A,1.871557965651924,-1.9598780392478132,1.681531538107079,-1.165531537668376,0.24380390197417956,
PPAPDC1B,1627.662157180145,0.9579730685443771,0.21624991141824404,4.429935079564418,9.426146030971584e-06,0.0001671776941218709
PPAPDC2,420.07921498651666,-0.2171793777941254,0.2184901619678605,-0.994000717643626,0.3202225180697667,0.6158840010459307
PPAPDC3,15.84229522392584,1.8689375730071007,0.694280464329753,2.691905748509491,0.007104501988543433,0.045660008423949516
PPARA,3248.4775791176326,0.8652622187938815,0.10851266228773442,7.973836421960917,1.5382310852905272e-15,1.1100343668743272e-13
PPARD,1366.0612149457363,0.2053495596806838,0.28739660590146576,0.7145163006938506,0.4749079801697927,0.7463696236914512
PPARG,254.96163165394486,-0.020368579212653865,0.18892598435523408,-0.1078124816031404,0.9141444417167565,0.9705965400685675
PPARGC1A,383.7539924175697,0.28637486876380464,0.4539887713478685,0.6307972505874383,0.5281731013434241,0.7822412835020799
PPARGC1B,1757.4287264247193,-0.3159916416620449,0.1761513423570418,-1.7938645112426126,0.07283479709356713,0.25423250152691496
PPAT,5423.89153649024,-0.5610465855299637,0.1598804375913354,-3.509163434766388,0.00044951858727316005,0.004707182809000804
PPCDC,714.7399407525744,-0.03815983386545459,0.22749564746515807,-0.16773874265572017,0.8667888157561885,0.9530131296393048
PPCS,1133.6702801602585,0.23393649827614438,0.12109651803009186,1.9318185368303684,0.053381907305018225,0.2056096398750818
PPDPF,8554.024663982904,0.18820727957491656,0.2643864160955351,0.7118644079917802,0.47654874398578,0.7468267632358786
PPEF1,7.866492141544821,1.823630599511959,1.2301483589223443,1.4824476952597223,0.13822121113783775,0.38276334748977126
PPEF2,8.21542838722212,-0.7071242164491456,1.071691242942034,-0.6598208402897183,0.509368807872012,0.7693840851195861
PPFIA1,4373.977501272243,-0.034605795724790264,0.09974614873525058,-0.3469386654380218,0.7286373978162533,0.8919102115608332
PPFIA2,380.53091173838493,-0.2856595417470278,0.2603953060300692,-1.097022623418723,0.2726315025633043,0.5658011175427033
PPFIA3,3179.834629521136,0.8538347385482704,0.13352282458729245,6.394672530238932,1.6089179066004054e-10,6.497833181722446e-09
PPFIA4,4124.5995013389975,-2.094585400862105,0.28033674992475693,-7.471676123177917,7.917969872516078e-14,4.721622932661758e-12
PPFIBP1,10030.991905892419,-0.3608089986773259,0.21325619165962134,-1.6919039764773345,0.09066428369288557,0.2946411425310902
PPFIBP2,55.0995457938025,0.3115137733540861,0.303588096918127,1.0261066771603253,0.3048413032803845,0.6002632447545208
PPHLN1,4843.542713315024,-0.1576200605055605,0.18340226688474243,-0.8594226406406168,0.3901073830612813,0.6808419863679933
PPIA,36088.96321248835,-0.3661496974971063,0.27117350731751805,-1.350241404918587,0.17693856084387186,0.4421133253453012
PPIAL4G,8.488026531080417,-0.21334431725320394,0.8409504191536691,-0.25369428731352944,0.7997317477734127,0.9236838513302351
PPIB,11771.330142010833,0.6580344871293516,0.17533756372515835,3.752957855401828,0.00017476024478048596,0.002103141870267637
PPIC,680.747882022588,1.1513893757719131,0.15928632116033037,7.228425940059077,4.886241693811489e-13,2.623161073197936e-11
PPID,1660.3561773374088,-0.3010629973145001,0.19701987232911386,-1.528084419888296,0.12649157922876125,0.3619265370162918
PPIE,811.4450047649016,0.37418804345800133,0.2167984750063836,1.7259717507098857,0.08435249503722499,0.28070988198102087
PPIF,4838.449904417618,-0.5784666141305207,0.24446840402531098,-2.366222401773561,0.017970645419144917,0.0934764546390988
PPIG,8128.566069585039,-0.23807181009573544,0.14560970604898182,-1.6349995927857321,0.10204913298745952,0.3167727752358915
PPIH,2033.2288899407715,-0.11633315223678509,0.1333353786394769,-0.87248525802995,0.3829437070094069,0.6748648850109922
PPIL1,2435.204200226131,-0.2657811516867141,0.18533684015661203,-1.434043827779332,0.15155975611807887,0.4047486809605493
PPIL2,5065.113775448065,0.010273799464696847,0.10842717492074153,0.09475299409218053,0.9245110240919929,0.973794810240638
PPIL3,1278.2192978871774,-0.02442398341627705,0.10767198083575659,-0.22683694705620328,0.8205505328571755,0.9338583119606142
PPIL4,6584.815638719064,-0.1345820310401113,0.23172864161930118,-0.5807742629467935,0.5613926031954601,0.8044069408520849
PPIL6,98.48157369557568,-0.45296934405847766,0.3092470605203464,-1.4647490692273704,0.14298939195525265,0.3896989216711504
PPIP5K1,490.3461726738801,0.16360392727401327,0.14965790161806772,1.0931860296393592,0.2743121296050174,0.5675747647354177
PPIP5K2,6568.850240697575,-0.01833963494904984,0.1111963664466824,-0.16493016395318563,0.868998950112019,0.953297691378155
PPL,27.662527162569543,0.24852995231043776,0.7496412955917974,0.33153183232020067,0.740242800497432,0.8974019025812497
PPM1A,5109.513554453912,-0.18709742679591063,0.16064557952010033,-1.1646596648026695,0.24415678209413844,0.5342052761692799
PPM1B,2584.3964428236973,0.022116425228290704,0.1133172238802141,0.19517267076424002,0.8452577731949649,0.9443520395160463
PPM1D,1639.304003855112,-0.07125963705901416,0.17710564966912914,-0.4023566565614493,0.6874215637667613,0.8725919208717514
PPM1E,313.41401780301794,-0.3559274199079841,0.21825624248805084,-1.630777731030857,0.1029372279505343,0.31837375431286025
PPM1F,6323.130116605837,-0.3702783083705018,0.1681775927219352,-2.201710123076383,0.027685791201917186,0.12842554905545095
PPM1G,9365.492689631754,-0.07085861508503347,0.12937331746422148,-0.5477065632535054,0.5838934048005222,0.8190875435562756
PPM1H,1990.2470466046327,-0.07325818269052319,0.2108515838505419,-0.34743956555930283,0.7282611134240666,0.8917837466539659
PPM1J,16.904282698161655,-0.491120950116667,0.5864941343615631,-0.8373842487807386,0.4023766166071937,0.6917682410846333
PPM1K,1258.2714008110236,0.40577570046577216,0.14236674860764184,2.8502140031593814,0.0043689822191459865,0.03125611309580841
PPM1L,2974.645513589323,-0.5876096978265536,0.183975874830132,-3.1939497413402895,0.001403405476226267,0.012422945275554915
PPM1M,475.3664003933471,0.1700113815569687,0.17476711499547803,0.9727881676216239,0.33065859463040886,0.6260119782505146
PPM1N,122.6854400069909,0.5041926221130484,0.3426724271373442,1.4713545128945154,0.1411952680567553,0.3871401643566073
PPME1,4002.173198955217,0.24544936268548878,0.16355180833482671,1.5007438021290456,0.1334218390704793,0.3744298049209469
PPOX,678.135386238864,-0.015409728886717043,0.3421502490192291,-0.04503790054483054,0.964077099324692,0.9890555056788858
PPP1CA,5808.017889614144,0.015833459492084905,0.13945858677358894,0.11353520681943043,0.9096062525163474,0.9689617648067032
PPP1CB,11106.941431480676,-0.19394625957614348,0.13647726971650537,-1.4210883613001226,0.15529107310153037,0.410638960131355
PPP1CC,11141.895259653897,-0.2519542410163323,0.18066158623768377,-1.3946198871787485,0.1631304947636663,0.42135521517415925
PPP1R10,6751.41264017841,-0.10181048043314712,0.12450553843961171,-0.8177184863348689,0.41351795212952686,0.7009162500945907
PPP1R11,1365.7631849225852,0.2179901363983059,0.11002194070212283,1.9813333141295866,0.04755390675848116,0.18927616096703223
PPP1R12A,6231.518345644928,0.030685362331683626,0.10772464211430577,0.28484998167015146,0.7757590778738798,0.9135454120507339
PPP1R12B,3954.2121491076555,-0.18096550590520993,0.10236303311153193,-1.7678794815315302,0.07708105369784918,0.26410172828144884
PPP1R12C,3319.8230217133046,0.20959325264680265,0.1010783577680205,2.073572001712066,0.03811907771106238,0.1619146237515951
PPP1R13B,333.11405295131465,-0.04772814719675797,0.3532535833118133,-0.1351101572680406,0.8925247794804313,0.9631787448227046
PPP1R13L,710.8445946210912,-0.06661528695691316,0.14143331530503186,-0.47100138191092195,0.6376397480608783,0.8490353564733596
PPP1R14A,23.01599636361301,0.35604326416572724,0.5535333118464322,0.6432192183304498,0.5200818647102182,0.776601953251373
PPP1R14B,12534.680194822615,-0.07334969928244549,0.13775732754514755,-0.5324558815820989,0.5944102904394198,0.8254685367927713
PPP1R14C,344.9780772275692,3.603668384872394,0.8948152919053004,4.027276263014262,5.6426718853307864e-05,0.0008038991125903668
PPP1R15A,3424.9472951960547,0.8160916707558945,0.13485210513801585,6.051753288691019,1.4327778357365564e-09,5.0418085078383376e-08
PPP1R15B,7048.570419052147,-0.1672615152228808,0.08296855504959529,-2.0159627357966947,0.043803872573337,0.17876481322263707
PPP1R16A,871.5632443780154,0.08583023429588937,0.20577576095557285,0.4171056585931916,0.6766011261688917,0.8681737775014085
PPP1R16B,467.2562754536736,-2.2421821521097325,1.2607356134027856,-1.7784713371092737,,
PPP1R18,3413.513901404645,0.2605809964446356,0.1638653226261379,1.590214404539736,0.11178648468898411,0.33561221217221837
PPP1R1C,1.791362632022164,-3.0313591859601465,2.060899622668686,-1.4708912324583765,0.14132053411845202,
PPP1R2,1348.7188154332405,0.2839696036936983,0.2542843830470309,1.1167402429160465,0.2641054057938998,0.5575776306123704
PPP1R21,1369.7941283138136,0.2827979358663857,0.11229419362456734,2.5183665044326577,0.011790056724002487,0.06806451007882827
PPP1R26,1073.3437017782574,0.6264926052275646,0.4874752003120592,1.2851784148742598,0.19872994466414895,0.47504852470905606
PPP1R26-AS1,37.00164331392514,0.45523317426316856,0.6528623966711448,0.6972880910040763,0.48562251940601664,0.7525954987798251
PPP1R27,12.380680765316411,-0.1406360894139178,1.245541281857679,-0.11291162441775053,0.910100620317398,0.9692265027730519
PPP1R32,121.25735717316986,0.19359775844707483,0.3045892544326765,0.6356027194973348,0.5250353965159367,0.7802328654268783
PPP1R35,666.7758415878517,-0.1809051309062786,0.12068028492735322,-1.499044612093677,0.1338620590027736,0.3753527564632186
PPP1R36,47.82448930651563,0.6974073630543054,0.3500734524187232,1.9921743800787721,0.04635192821992346,0.1860292373503669
PPP1R37,2659.5693861157524,0.04892095432070969,0.12014789899192406,0.40717278230556486,0.6838810904712376,0.8707581347755091
PPP1R3A,1.6764133153186027,-0.5088714315449755,1.766489773686758,-0.2880692767798671,0.7732937097986163,
PPP1R3B,2687.1745579692324,-0.5824019686451095,0.09500006429355341,-6.13054288937603,8.757970259776698e-10,3.1714998847994994e-08
PPP1R3C,211.14024631123607,-0.34257087271664866,0.19687109934258276,-1.7400770039919788,0.081845497567592,0.2742457562338038
PPP1R3D,427.3682463699579,0.8974032798872241,0.20878935670768986,4.2981275197069095,1.7224706191699346e-05,0.00028564902016659107
PPP1R3E,1317.308866738663,-0.6412782663471378,0.4725247868170161,-1.3571314865128357,0.17473943546837525,0.43920814439975137
PPP1R3F,182.72646065766966,-0.7865231006926987,0.23058521152596637,-3.4109867475353153,0.0006472823748217253,0.006477500679316154
PPP1R3G,57.33796405620489,0.6217958702838673,0.2983389168809047,2.0841929600893634,0.03714261886137718,0.15903934089764507
PPP1R42,6.584845424352085,0.26648229548824043,1.0811885309485025,0.24647162623382757,0.8053171660503939,0.9260543129604352
PPP1R7,1616.7965613347003,-0.048912387857580425,0.12363935918326951,-0.39560531679137895,0.6923962142139407,0.8752370404255493
PPP1R8,4043.1091140256976,-0.12767565044951817,0.16883556068350206,-0.7562130272357613,0.4495214833967954,0.7288675731066571
PPP1R9A,4120.092484711727,1.0054925214725379,0.16528066741622346,6.083545868921399,1.1755326650221297e-09,4.173455274375358e-08
PPP1R9B,5536.826049018268,0.4546367722563465,0.10655217355468465,4.266799607077167,1.98297128988975e-05,0.0003221438758624319
PPP2CA,8624.325709082237,-0.08572195630727894,0.1413357352326443,-0.6065129683315911,0.5441741734726298,0.7933087395105874
PPP2CB,5115.106439874337,0.1979252543590207,0.23975074224056045,0.8255459503872026,0.4090617063928684,0.697481551770119
PPP2R1A,13273.18000234983,-0.044572037819105494,0.15327232153980846,-0.290802914520539,0.7712020561694116,0.9111960225856424
PPP2R1B,3904.7560071633325,-0.08405957262235168,0.26586336898856816,-0.3161758347610729,0.7518690487006898,0.9041128329535498
PPP2R2A,6856.412822464233,-0.11269284314176328,0.2517310525015918,-0.4476716003920521,0.6543902206006637,0.8570754233770912
PPP2R2C,1.5291030561525722,-0.9092087484860772,1.5887264067353493,-0.5722878052706363,0.5671270099699234,
PPP2R2D,2608.351517111447,-0.1985850567191204,0.09602753256379554,-2.0680012431558747,0.038639906199641076,0.16349925892888278
PPP2R3A,5299.665653206247,0.14799144126974478,0.20769674956072356,0.7125361450419668,0.4761328372714408,0.7466380371845966
PPP2R3B,1258.9247428134165,-0.14367901770181338,0.15863202390392314,-0.9057377833673346,0.3650746588777846,0.6583839171377069
PPP2R3C,1842.7498303267091,0.3576315360443313,0.11285223879201103,3.1690247342230706,0.0015295137826106223,0.01335525033242252
PPP2R4,6282.636148445529,0.3966921367911399,0.12495558787260307,3.1746650433559043,0.0015000955449077807,0.013130991726980134
PPP2R5A,981.3532515134584,-0.16751440105356516,0.11234464089913347,-1.491076029198089,0.1359415349351687,0.3788641388676526
PPP2R5B,397.4929331753453,0.9575124994747515,0.2631114571170861,3.6391896801690886,0.00027349729782439545,0.0030862581760727954
PPP2R5C,6666.535527812004,-0.07907602089579938,0.15825091836262953,-0.4996875955853722,0.6172950681541021,0.8374050140415358
PPP2R5D,4607.393677851447,-0.031844392955155135,0.15438226769678412,-0.20626975772696513,0.836580200395278,0.9409932710946378
PPP2R5E,5623.543444786309,-0.10399934234496734,0.17300175194001968,-0.6011461801902693,0.5477426273897237,0.7952029965537668
PPP3CA,8366.932888009978,-0.45597230747107315,0.1014894490123739,-4.492805034496538,7.029113135238207e-06,0.00012843930854544895
PPP3CB,3760.8583703011705,-0.16578034411026493,0.1053077399263798,-1.5742465295158863,0.11543046613238735,0.3423422371146667
PPP3CC,599.8432555283449,0.7424460977412812,0.19576720845266268,3.7924946859566,0.00014914144301575604,0.0018302218857330949
PPP3R1,5252.973628205765,-0.28009399805737545,0.19739257031131915,-1.4189693037363216,0.15590796550271507,0.41128727800232795
PPP3R2,12.705570140947898,2.508595902393951,1.0257467961714717,2.4456287962654235,0.01445997912273173,0.0793605412475745
PPP4C,3873.007262681053,-0.0780687418843435,0.14416802161184206,-0.5415121953642102,0.5881545941401489,0.8216507716552814
PPP4R1,11939.36783349938,0.05354165226054241,0.1616759104428495,0.3311665424606886,0.7405186908944206,0.8974336041403258
PPP4R1L,1341.7398990084773,0.23531840690809205,0.15730647469712133,1.4959232120685133,0.13467366664523758,0.37699162594141916
PPP4R2,7859.881612037148,-0.16767895913479455,0.10507345938626458,-1.5958260070069976,0.1105276451440567,0.3331384849173997
PPP4R4,1484.2467028993944,-0.10114132252302963,0.17723382947378988,-0.5706660112424352,0.568226062647481,0.8084982490177081
PPP5C,8074.24998171182,0.06507185092482923,0.10684084571429664,0.609054060643043,0.5424886062969909,0.7920206400540366
